"No.","Time","Source","Destination","Protocol","Length","Info"
"5023","30.300883","10.18.110.249","103.144.182.237","QUIC","96","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5024","30.301098","10.18.110.249","103.144.182.237","QUIC","96","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5025","30.301361","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5026","30.301576","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5027","30.301788","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5028","30.301998","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5029","30.302380","10.18.110.249","103.144.182.237","QUIC","100","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5030","30.302640","10.18.110.249","103.144.182.237","QUIC","100","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5031","30.309104","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5032","30.309104","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5033","30.309104","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5034","30.309104","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5035","30.309104","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5036","30.309104","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5037","30.309104","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5038","30.309104","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5039","30.309887","10.18.110.249","103.144.182.237","QUIC","100","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5040","30.310264","10.18.110.249","103.144.182.237","QUIC","105","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5041","30.315020","10.18.110.249","103.144.182.237","QUIC","101","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5042","30.332223","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5043","30.332223","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5044","30.332223","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5045","30.332223","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5046","30.332223","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5047","30.332223","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5048","30.332223","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5049","30.332223","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5050","30.332223","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5051","30.332223","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5052","30.332223","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5053","30.333206","10.18.110.249","103.144.182.237","QUIC","102","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5054","30.333730","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5055","30.333995","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5056","30.334097","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5057","30.334097","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5058","30.334097","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5059","30.334097","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5060","30.334097","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5061","30.334097","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5062","30.334097","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5063","30.334097","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5064","30.334097","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5065","30.334097","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5066","30.334097","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5067","30.334318","10.18.110.249","103.144.182.237","QUIC","106","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5068","30.334648","10.18.110.249","103.144.182.237","QUIC","106","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5069","30.335212","10.18.110.249","103.144.182.237","QUIC","106","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5070","30.336785","10.18.110.249","103.144.182.237","QUIC","107","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5071","30.338955","10.18.110.249","103.144.182.237","QUIC","109","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5072","30.339407","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5073","30.339806","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5074","30.340108","10.18.110.249","103.144.182.237","QUIC","112","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5075","30.340354","10.18.110.249","103.144.182.237","QUIC","112","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5076","30.340669","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5077","30.340914","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5078","30.341143","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5079","30.341388","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5080","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5081","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5082","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5083","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5084","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5085","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5086","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5087","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5088","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5089","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5090","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5091","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5092","30.341593","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5093","30.342321","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5094","30.342331","10.18.110.249","103.144.182.237","QUIC","100","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5095","30.342688","10.18.110.249","103.144.182.237","QUIC","100","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5096","30.343121","10.18.110.249","103.144.182.237","QUIC","107","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5097","30.343436","10.18.110.249","103.144.182.237","QUIC","102","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5098","30.343741","10.18.110.249","103.144.182.237","QUIC","102","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5099","30.344079","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5100","30.344307","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5101","30.344530","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5102","30.344971","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5103","30.345309","10.18.110.249","103.144.182.237","QUIC","106","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5104","30.345544","10.18.110.249","103.144.182.237","QUIC","106","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5105","30.345805","10.18.110.249","103.144.182.237","QUIC","106","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5106","30.346155","10.18.110.249","103.144.182.237","QUIC","108","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5107","30.346664","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5108","30.346997","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5109","30.347437","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5110","30.347737","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5111","30.348037","10.18.110.249","103.144.182.237","QUIC","112","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5112","30.352232","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5113","30.352232","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5114","30.352232","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5115","30.352232","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5116","30.352232","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5117","30.352232","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5118","30.352232","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5119","30.352232","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5120","30.352232","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5121","30.352232","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5122","30.352232","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5123","30.353349","10.18.110.249","103.144.182.237","QUIC","112","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5124","30.354006","10.18.110.249","103.144.182.237","QUIC","112","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5125","30.354295","10.18.110.249","103.144.182.237","QUIC","112","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5126","30.358971","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5127","30.358971","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5128","30.358971","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5129","30.358971","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5130","30.358971","38.96.206.64","10.18.110.249","TCP","1514","[TCP Out-Of-Order] 80  >  62979 [ACK] Seq=171465 Ack=5728 Win=65536 Len=1460"
"5131","30.358971","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5132","30.358971","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5133","30.358971","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5134","30.359361","10.18.110.249","38.96.206.64","TCP","54","62979  >  80 [ACK] Seq=5728 Ack=176145 Win=131328 Len=0"
"5135","30.360288","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5136","30.360778","10.18.110.249","103.144.182.237","QUIC","109","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5137","30.361340","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5138","30.361863","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5139","30.362402","10.18.110.249","38.96.206.64","HTTP","303","GET /d/msdownload/update/others/2023/02/38500886_a23568acffb8c6217330c5c2ddcf95f1b598fae0.cab HTTP/1.1 "
"5140","30.367260","10.18.110.249","103.144.182.237","QUIC","105","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5141","30.370904","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5142","30.370904","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5143","30.370904","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5144","30.370904","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5145","30.370904","64.233.170.94","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5146","30.370904","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5147","30.370904","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5148","30.370904","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5149","30.370904","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5150","30.370904","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5151","30.370904","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5152","30.371813","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5153","30.372552","10.18.110.249","103.144.182.237","QUIC","106","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5154","30.372959","10.18.110.249","103.144.182.237","QUIC","108","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5155","30.373189","10.18.110.249","103.144.182.237","QUIC","108","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5156","30.373407","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5157","30.373661","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5158","30.373878","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5159","30.375471","10.18.110.249","64.233.170.94","QUIC","1292","Protected Payload (KP0), DCID=d4acc9ea2b7297e7"
"5160","30.375721","10.18.110.249","64.233.170.94","QUIC","115","Handshake, DCID=d4acc9ea2b7297e7"
"5161","30.376070","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5162","30.385244","10.18.110.249","103.144.182.237","QUIC","111","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5163","30.396377","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5164","30.396377","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5165","30.396377","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5166","30.396377","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5167","30.396377","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5168","30.396377","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5169","30.396377","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5170","30.396377","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5171","30.396377","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5172","30.396377","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5173","30.396377","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5174","30.398667","10.18.110.249","103.144.182.237","QUIC","88","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5175","30.399400","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5176","30.399400","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5177","30.399400","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5178","30.399400","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5179","30.399400","103.144.182.237","10.18.110.249","QUIC","116","Protected Payload (KP0)"
"5180","30.399400","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5181","30.399400","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5182","30.399400","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5183","30.399400","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5184","30.399400","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5185","30.399400","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5186","30.399400","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5187","30.401110","10.18.110.249","103.144.182.237","QUIC","90","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5188","30.401411","10.18.110.249","103.144.182.237","QUIC","90","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5189","30.401644","10.18.110.249","103.144.182.237","QUIC","90","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5190","30.401877","10.18.110.249","103.144.182.237","QUIC","90","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5191","30.402185","10.18.110.249","103.144.182.237","QUIC","92","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5192","30.402414","10.18.110.249","103.144.182.237","QUIC","92","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5193","30.402639","10.18.110.249","103.144.182.237","QUIC","92","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5194","30.402878","10.18.110.249","103.144.182.237","QUIC","97","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5195","30.411680","Ubiquiti_59:b3:b9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.14"
"5196","30.411680","Ubiquiti_6a:44:d9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.13"
"5197","30.411680","Ubiquiti_59:b0:85","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.11"
"5198","30.411680","Ubiquiti_6f:1e:5d","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.12"
"5199","30.412998","fe80::a71d:7e11:f31b:9b7e","ff02::1:ff7b:c5af","ICMPv6","86","Neighbor Solicitation for fe80::ead8:d1ff:fe7b:c5af from 70:66:55:b0:61:b5"
"5200","30.415226","10.18.110.249","103.144.182.237","QUIC","93","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5201","30.426504","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5202","30.426504","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5203","30.426504","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5204","30.426504","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5205","30.426504","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5206","30.426504","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5207","30.426504","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5208","30.426504","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5209","30.426504","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5210","30.426504","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5211","30.426504","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5212","30.428073","10.18.110.249","103.144.182.237","QUIC","86","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5213","30.428108","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5214","30.428108","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5215","30.428108","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5216","30.428108","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5217","30.428108","103.144.182.237","10.18.110.249","QUIC","95","Protected Payload (KP0)"
"5218","30.428108","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5219","30.428108","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5220","30.428108","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5221","30.428108","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5222","30.428108","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5223","30.428108","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5224","30.428108","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5225","30.428528","10.18.110.249","103.144.182.237","QUIC","86","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5226","30.428739","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5227","30.428739","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5228","30.428870","10.18.110.249","103.144.182.237","QUIC","86","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5229","30.429223","10.18.110.249","103.144.182.237","QUIC","86","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5230","30.429919","10.18.110.249","103.144.182.237","QUIC","88","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5231","30.430180","10.18.110.249","103.144.182.237","QUIC","88","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5232","30.430398","10.18.110.249","103.144.182.237","QUIC","88","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5233","30.430620","10.18.110.249","103.144.182.237","QUIC","88","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5234","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5235","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5236","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5237","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5238","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5239","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5240","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5241","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5242","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5243","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5244","30.432058","64.233.170.94","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5245","30.432058","64.233.170.94","10.18.110.249","QUIC","705","Protected Payload (KP0)"
"5246","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5247","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5248","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5249","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5250","30.432058","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5251","30.432813","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5252","30.432813","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5253","30.432813","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5254","30.432813","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5255","30.433092","10.18.110.249","103.144.182.237","QUIC","90","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5256","30.433152","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5257","30.433152","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5258","30.433152","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5259","30.433560","10.18.110.249","103.144.182.237","QUIC","90","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5260","30.433924","10.18.110.249","103.144.182.237","QUIC","92","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5261","30.434193","10.18.110.249","103.144.182.237","QUIC","92","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5262","30.434412","10.18.110.249","103.144.182.237","QUIC","92","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5263","30.434626","10.18.110.249","103.144.182.237","QUIC","92","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5264","30.435065","10.18.110.249","64.233.170.94","QUIC","75","Protected Payload (KP0), DCID=d4acc9ea2b7297e7"
"5265","30.436185","10.18.110.249","64.233.170.94","QUIC","79","Protected Payload (KP0), DCID=d4acc9ea2b7297e7"
"5266","30.436943","10.18.110.249","103.144.182.237","QUIC","94","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5267","30.437305","10.18.110.249","103.144.182.237","QUIC","94","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5268","30.437775","10.18.110.249","103.144.182.237","QUIC","94","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5269","30.438267","10.18.110.249","103.144.182.237","QUIC","94","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5270","30.444703","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5271","30.444703","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5272","30.444703","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5273","30.444703","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5274","30.444703","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5275","30.444703","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5276","30.444703","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5277","30.444703","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5278","30.444703","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5279","30.444703","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5280","30.444703","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5281","30.445012","10.18.110.249","103.144.182.237","QUIC","100","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5282","30.445626","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5283","30.445626","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5284","30.445626","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5285","30.445626","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5286","30.445968","10.18.110.249","103.144.182.237","QUIC","96","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5287","30.446418","10.18.110.249","103.144.182.237","QUIC","96","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
